PostID,Date,Platform,ContentType,Campaign,PostHour,Impressions,Reach,Engagements,Likes,Comments,Shares,Clicks,Saves,VideoViews,FollowersGained,AdSpend,TargetAudience,PostCaption,HashtagCount,MediaCount,IsSponsored,InfluencerID,SentimentScore,CTR,EngagementRate,CostPerEngagement,ReachRate,ClickThroughRate,VideoViewRate,SaveRate,FollowerGrowthRate,ROI
POST_04983,2024-03-06,LinkedIn,Video,Holiday Campaign 2024,45.0,28471.0,5956.0,3488.0,2462.0,415.0,525.0,395.0,287.0,14847.0,130.0,275.626744283341,18-24,Sample post caption 4983,109.0,47.0,True,,8.41,129.0093,188.25,15.079,205.92000000000002,0.0,3.770000000000003,57.65,182.8,0.0
POST_01443,2026-07-23,LinkedIn,Text,Summer Sale 2024,152.0,197.0,28264.0,1325.0,1110.0,359.0,461.0,443.0,412.0,9531.0,227.0,441.6342672967355,25-34,Sample post caption 1443,142.0,0.0,False,INF_068,52.77,65.0606,640.59,117.3333,14422.21,351.87,4862.97,191.01,67.64,0.0
POST_04158,2024-03-05,YouTube,Carousel,Paid Ads Q2,130.0,13202.0,5604.0,3647.0,783.0,470.0,628.0,427.0,567.0,5248.0,310.0,458.2885988971015,55+,Sample post caption 4158,33.0,111.0,True,,130.62,180.1496,0.0,0.0,119.45,0.0,114.31,127.96,93.32,0.0
POST_00026,2025-07-28,TikTok,Video,Retargeting Campaign,33.0,35220.0,16813.0,1265.0,747.0,57.0,691.0,630.0,47.0,1024.0,55.0,235.363349285225,18-24,Sample post caption 26,0.0,61.0,False,,165.18,0.0,75.59,4.1861,67.74000000000001,0.0,2.53,120.07,150.07,21.840000000000003
POST_04272,2025-12-09,Pinterest,Video,Video Series 2025,105.0,24601.0,6395.0,86.0,1140.0,258.0,626.0,63.0,514.0,4132.0,178.0,477.66325195431,55+,Sample post caption 4272,95.0,0.0,False,,0.0,128.0595,124.35,0.0,63.989999999999995,62.26,9.2,0.0,138.46,0.0
POST_02093,2026-02-19,Instagram,Carousel,Organic Growth,125.0,31508.0,1772.0,708.0,1946.0,339.0,370.0,465.0,550.0,15128.0,301.0,316.7719999538534,55+,Sample post caption 2093,143.0,149.0,False,,194.33,0.0,156.25,126.4474,123.62,0.0,26.54,120.64,0.0,0.0
POST_01980,2025-04-09,TikTok,Image,Back to School,0.0,21404.0,8192.0,2311.0,1272.0,367.0,859.0,1462.0,462.0,22707.0,100.0,268.86712955426407,18-24,Sample post caption 1980,197.0,189.0,False,,153.28,22.0036,65.8,0.0,187.27,57.83,136.13,0.0,0.0,320.88
POST_02297,2025-10-08,Insta,Image,Back to School,37.0,,5605.0,2600.0,424.0,453.0,356.0,815.0,627.0,18207.0,210.0,11.103227702578822,35-44,Sample post caption 2297,147.0,154.0,True,,190.87,53.0573,70.77,20.0043,81.47,147.88,214.32,56.55,0.0,3763.1
POST_03574,2025-08-15,Pinterest,Video,Holiday Campaign 2024,169.0,10592.0,11540.0,4931.0,2915.0,436.0,664.0,187.0,398.0,18367.0,90.0,115.03725825395067,55+,Sample post caption 3574,11.0,124.0,False,,181.7,60.1325,218.55,96.0233,269.95,176.77,362.71000000000004,174.76,0.0,0.0
POST_02886,2025-01-04,YouTube,Story,New Year Promo,65.0,45790.0,18075.0,1266.0,1526.0,266.0,127.0,153.0,77.0,24679.0,18.0,332.21664457582386,18-24,Sample post caption 2886,46.0,14.0,True,,150.88,42.0435,192.76,85.2624,237.47,0.0,244.5,141.1,100.18,118.03
POST_02278,2026-02-17,Twitter,Image,,0.0,27187.0,21550.0,834.0,1871.0,139.0,830.0,1908.0,627.0,1461.0,266.0,325.01040117565105,55+,Sample post caption 2278,121.0,0.0,True,,195.82,162.0552,184.07,189.3897,156.26999999999998,10.02,50.68,55.8,130.36,339.53
POST_03041,2025-04-05,Facebook,Live,Holiday Campaign 2024,0.0,0,19219.0,18,2794.0,101.0,852.0,1368.0,84.0,11291.0,406.0,369.13567658199094,55+,Sample post caption 3041,43.0,99.0,True,,0.0,0.0,157.46,188.3199,179.22,85.84,172.65,0.0,55.08,282.3
POST_04848,2025-10-23,Facebook,Video,,76.0,49993.0,21533.0,1500.0,2098.0,208.0,814.0,497.0,369.0,24404.0,336.0,272.65187840266,35-44,Sample post caption 4848,107.0,0.0,True,,12.59,72.0511,114.0,96.1818,17.07,64.99,243.49,195.73,58.36,0.0
POST_04270,2026-07-31,YouTube,Video,Back to School,203.0,28933.0,10702.0,961.0,852.0,218.0,98.0,1052.0,622.0,5105.0,100.0,481.54168012253245,25-34,Sample post caption 4270,139.0,163.0,False,INF_029,144.06,187.0365,160.32,0.0,0.0,57.64,50.97,0.0,37.05,131.23
POST_03329,2024-02-21,Facebook,Story,Paid Ads Q2,197.0,20185.0,18575.0,2283.0,1140.0,105.0,809.0,213.0,95.0,24326.0,233.0,417.6432507309182,25-34,Sample post caption 3329,198.0,51.0,False,,0.0,102.0611,126.31,0.0,147.01999999999998,190.06,202.99,0.0,48.31,55.5
POST_00069,2025-10-29,Instagram,Reel,New Year Promo,90.0,17521.0,9436.0,3298.0,2936.0,243.0,253.0,1822.0,402.0,2686.0,141.0,314.4228769809777,45-54,Sample post caption 1359,0.0,73.0,True,INF_017,103.7,153.0533,210.82,125.0953,155.86,9.4,25.619999999999997,139.17,11.74,243.74
POST_02169,2026-02-24,LinkedIn,Video,New Year Promo,66.0,39228.0,11914.0,3298.0,1873.0,333.0,784.0,207.0,773.0,6674.0,146.0,207.7294535788331,18-24,Sample post caption 2169,0.0,0.0,True,,0.0,2.0458,111.41,171.063,167.37,0.0,0.0,88.52,9.48,70.82
POST_03882,2024-07-07,TikTok,Video,Organic Growth,143.0,3316.0,9031.0,3485.0,1062.0,272.0,482.0,1406.0,711.0,21462.0,209.0,215.51954669088863,25-34,Sample post caption 3882,153.0,0.0,False,,0.0,0.0,233.1,11.0618,427.35,174.4,758.25,27.5,40.82,265.19
POST_00532,2024-02-22,Pinterest,Image,Organic Growth,64.0,33100.0,19569.0,1781.0,902.0,473.0,533.0,285.0,228.0,3102.0,263.0,110.38220449762642,25-34,Sample post caption 532,11.0,0.0,False,INF_026,98.61,147.0246,0.0,100.062,244.12,111.86,170.38,0.0,0.0,68.1
POST_01586,2026-02-03,Facebook,Video,Flash Sale March,129.0,22259.0,11830.0,1459.0,300.0,383.0,230.0,279.0,133.0,11826.0,117.0,375.28818808771723,25-34,Sample post caption 1586,0.0,174.0,False,,71.99,124.0999,122.55,159.2572,67.15,108.25,184.41,86.54,0.0,5.170000000000002
POST_04012,2026-08-05,Instagram,Video,Influencer Collab,157.0,41219.0,16555.0,1505.0,223.0,500.0,0.0,356.0,527.0,3511.0,0.0,Null,45-54,Sample post caption 4012,0.0,15.0,yes,INF_001,133.06,41.0172,0.0,47.0763,222.16,53.86,0.0,3.88,0.0,29.0
POST_01184,2024-11-05,YouTube,Live,Spring Collection,151.0,46058.0,2209.0,158.0,2852.0,420.0,785.0,1850.0,190.0,13987.0,69.0,123.4995398360098,25-34,Sample post caption 1184,108.0,194.0,True,INF_055,0.0,101.0603,36.34,76.7816,0.0,44.019999999999996,78.16,164.51,83.73,782.99
POST_02276,2026-02-11,LinkedIn,Story,User Generated Content,35.0,42617.0,17189.0,4329.0,2548.0,603.0,344.0,712.0,78.0,16413.0,170.0,168.83175611658785,25-34,Sample post caption 2276,0.0,60.0,False,,0.0,0.0,0.0,200.039,105.33,0.0,200.15,52.18,151.55,98.86
POST_04727,2026-07-14,YouTube,Story,Brand Refresh,97.0,38795.0,22789.0,1503.0,2628.0,410.0,403.0,1030.0,355.0,13919.0,215.0,493.23870841000803,35-44,Sample post caption 4727,194.0,67.0,False,,163.98,91.0407,66.87,117.3282,223.74,0.0,227.45,77.01,0.0,162.41
POST_01076,2025-08-29,Instagram,Image,Brand Awareness Q1,0.0,42902.0,15428.0,2813.0,789.0,449.0,67.0,590.0,256.0,12680.0,261.0,486.45670021766693,25-34,Sample post caption 1076,0.0,189.0,False,,0.0,84.077,143.56,42.1729,171.96,12.379999999999999,12.57,42.3,0.0,0.0
POST_03597,2025-01-18,Instagram,Video,User Generated Content,112.0,38072.0,18355.0,4388.0,3036.0,161.0,438.0,74.0,207.0,17309.0,147.0,127.13930525521883,45-54,Sample post caption 3597,200.0,157.0,True,,30.46,91.0415,208.53,78.029,76.21000000000001,94.19,194.15,90.55,102.83,117.1
POST_03382,2024-02-07,Instagram,Image,Spring Collection,25.0,18140.0,15377.0,4766.0,56.0,404.0,588.0,1177.0,552.0,6347.0,154.0,199.913189428982,18-24,Sample post caption 3382,76.0,89.0,True,,31.78,47.0955,54.269999999999996,54.0419,247.76999999999998,33.49,44.42,62.59,101.09,192.38
POST_02220,2026-05-01,Facebook,  Reel  ,,20.0,45262.0,,169.0,1952.0,568.0,107.0,478.0,652.0,12175.0,372.0,86.05783178236304,18-24,Sample post caption 2220,0.0,18.0,False,,91.83,117.0699,119.37,183.5092,129.94,155.06,98.99,144.19,136.31,203.72
POST_03585,2025-04-28,Instagram,Video,Retargeting Campaign,98.0,20364.0,10934.0,4851.0,404.0,141.0,493.0,1280.0,478.0,8769.0,100.0,458.073224723666,35-44,Sample post caption 3585,0.0,93.0,False,,14.47,67.0782,124.82,0.0,224.69,152.29,226.41,0.0,138.26,155.72
POST_04927,2024-03-08,Twitter,Video,Back to School,36.0,24272.0,7402.0,4801.0,724.0,242.0,313.0,1663.0,305.0,9948.0,245.0,388.0113474497033,55+,Sample post caption 4927,103.0,135.0,False,,92.57,19.1251,145.78,54.0808,181.5,68.85,128.43,156.59,198.22,117.3
POST_02075,2025-07-28,YouTube,Video,,6.0,10332.0,6689.0,529.0,2412.0,0.0,99.0,909.0,296.0,5431.0,198.0,292.52823291898295,18-24,Sample post caption 2075,54.0,106.0,False,INF_018,45.81,136.1066,0.0,163.553,28.739999999999995,87.8,54.61,0.0,129.96,110.37
POST_03490,2025-09-21,Instagram,Image,Flash Sale March,0.0,23143.0,29494.0,925.0,2211.0,435.0,235.0,878.0,193.0,20330.0,126.0,382.34036409656653,35-44,Sample post caption 3490,79.0,205.0,False,,47.9,150.0916,121.0,8.4133,316.44,162.79,264.29,85.55,102.49,6.82
POST_03343,2025-11-28,LinkedIn,Image,Influencer Collab,37.0,8774.0,926.0,782.0,278.0,464.0,286.0,422.0,505.0,12320.0,260.0,254.99328418502958,55+,Sample post caption 3343,93.0,55.0,False,,122.35,44.0572,149.91,186.3261,104.55,0.0,270.61,156.51,53.56,0.0
POST_03101,2025-02-16,Facebook,Story,Flash Sale March,114.0,47142.0,1543.0,3371.0,720.0,354.0,166.0,452.0,490.0,14476.0,126.0,405.8722610914226,55+,Sample post caption 3101,103.0,119.0,False,INF_056,90.74,27.0824,88.15,0.0,158.27,149.96,225.63,111.08,141.63,32.68
POST_02890,2025-04-23,TikTok,Video,Flash Sale March,164.0,35854.0,7470.0,2622.0,2812.0,365.0,472.0,1463.0,285.0,7304.0,0.0,194.045306100204,35-44,Sample post caption 2890,98.0,180.0,False,,0.0,41.1197,130.31,120.074,29.83,77.08,219.87,20.32,34.17,333.97
POST_02213,2025-02-18,Facebook,Video,Product Launch Alpha,189.0,29130.0,24896.0,4912.0,960.0,294.0,646.0,20.0,434.0,9698.0,268.0,464.8425813573946,25-34,Sample post caption 2213,4.0,68.0,False,,71.63,138.0866,196.86,123.0946,110.47,118.07,48.29,163.33,166.36,0.0
POST_00667,2024-11-17,Instagram,Text,Brand Awareness Q1,10.0,35885.0,18051.0,4994.0,749.0,452.0,108.0,1245.0,526.0,5797.0,133.0,347.4768814095056,55+,Sample post caption 667,175.0,58.0,False,,38.42,0.0,0.0,183.0696,236.3,58.47,0.0,55.32,0.0,173.15
POST_04579,2024-06-18,Pinterest,Image,Product Launch Alpha,160.0,14635.0,22343.0,2710.0,821.0,175.0,405.0,215.0,416.0,6872.0,294.0,495.0400339851213,55+,Sample post caption 4579,0.0,81.0,True,,0.0,89.0294,184.52,15.1827,285.66999999999996,90.47,69.8,58.58,39.05,0.0
POST_01073,2025-03-22,Facebook,Image,Summer Sale 2024,14.0,14870.0,6227.0,2265.0,1068.0,171.0,655.0,309.0,298.0,5724.0,268.0,182.47945039479075,25-34,Sample post caption 1073,42.0,188.0,True,,116.97,2.025,0.0,174.0806,87.88,97.08,211.47,165.87,39.51,136.67
POST_03432,2024-06-28,Pinterest,Carousel,Influencer Collab,0.0,210634.0,22505.0,2424.0,2225.0,108.0,430.0,1702.0,258.0,16636.0,136.0,59.587880532134264,18-24,Sample post caption 3432,210.0,47.0,True,,0.0,22.0886,62.94,186.0246,503.48,136.17000000000002,363.63,105.84,63.05,1295.14
POST_01343,2026-05-06,YouTube,Carousel,Video Series 2025,39.0,39861.0,18947.0,1387.0,2107.0,393.0,207.0,1918.0,202.0,17458.0,364.0,442.36713851992585,18-24,Sample post caption 1343,182.0,78.0,True,INF_027,150.44,133.0734,21.48,1.3189,30.53,0.0,230.35,190.13,194.4,214.79000000000002
POST_01565,2025-11-21,TikTok,Image,Product Launch Alpha,39.0,28395.0,13813.0,4666.0,2912.0,375.0,521.0,1372.0,629.0,17564.0,148.0,303.19667297910394,25-34,Sample post caption 1565,133.0,143.0,True,,0.0,96.0387,33.43,0.0,195.65,68.83,81.39,0.0,98.0,288.26
POST_03577,2025-03-09,Facebook,Carousel,,51.0,24907.0,16106.0,2681.0,1886.0,450.0,148.0,674.0,613.0,12926.0,114.0,352.62860309350975,18-24,Sample post caption 3577,0.0,194.0,False,,193.76,152.0955,19.759999999999998,176.1315,30.659999999999997,152.71,85.41,120.16,0.0,76.57
POST_01103,2024-09-21,YouTube,Video,Holiday Campaign 2024,31.0,4981.0,10493.0,1856.0,1271.0,581.0,238.0,741.0,119.0,6223.0,270.0,419.04365434546577,18-24,Sample post caption 1103,0.0,70.0,False,INF_030,158.86,0.0,16.259999999999998,49.2258,301.65999999999997,161.88,120.5,146.27,156.68,45.42
POST_04524,2026-03-02,Twitter,Carousel,Brand Refresh,150.0,40327.0,19043.0,1875.0,2370.0,428.0,575.0,263.0,364.0,7390.0,224.0,9.017696420008992,18-24,Sample post caption 4524,163.0,125.0,True,,123.75,138.0008,0.0,0.0,177.22,13.65,25.33,89.82,0.0,1496.24
POST_01138,2025-11-10,Twitter,Reel,Back to School,139.0,32414.0,23981.0,177.0,2613.0,581.0,565.0,144.0,290.0,23464.0,338.0,448.8976604724082,18-24,Sample post caption 1138,185.0,15.0,False,,193.39,194.1121,22.55,68.5361,63.980000000000004,140.44,201.81,30.6,11.93,0.0
POST_01877,2026-03-16,Twitter,Image,User Generated Content,151.0,34887.0,18312.0,965.0,1812.0,584.0,454.0,1413.0,587.0,9090.0,486.0,58.4471490741772,35-44,Sample post caption 1877,97.0,64.0,True,,121.86,143.1132,9.77,0.0,214.49,129.05,202.53,121.25,30.57,1192.78
POST_01167,2024-08-09,TikTok,Video,Summer Sale 2024,0.0,26079.0,2858.0,1536.0,2538.0,588.0,373.0,1744.0,58.0,15839.0,59.0,417.67063104891383,55+,Sample post caption 1167,176.0,11.0,False,,174.21,0.0,120.89,37.2719,129.96,15.690000000000001,73.05,95.33,22.54,183.78
POST_03012,2024-03-02,Instagram,Video,User Generated Content,80.0,-14919.0,18407.0,3326.0,555.0,161.0,225.0,51.0,339.0,12375.0,101.0,401.15662035662876,45-54,Sample post caption 3012,113.0,16.0,False,,37.53,0.0,159.29,0.0,316.38,122.34,190.82999999999998,0.0,43.64,0.0
POST_03555,2024-05-15,Facebook,Video,,103.0,16254.0,8001.0,4140.0,2496.0,264.0,548.0,1799.0,0.0,24341.0,100.0,182.24734620095606,25-34,Sample post caption 3555,81.0,165.0,False,,185.43,0.0,75.47,150.044,150.22,116.07,106.53,68.18,179.75,547.56
POST_03483,2024-11-14,Instagram,Reel,Product Launch Alpha,68.0,22258.0,18317.0,564.0,1065.0,420.0,731.0,1321.0,514.0,8283.0,155.0,194.61653751693908,45-54,Sample post caption 3483,58.0,0.0,False,INF_011,190.08,64.0313,23.53,124.3451,242.29000000000002,0.0,78.36,39.39,152.61,395.39
POST_00507,2024-05-17,YouTube,Video,User Generated Content,31.0,9222.0,23960.0,4125.0,2250.0,4.0,518.0,1172.0,0.0,24503.0,315.0,22.780083508046502,35-44,Sample post caption 507,17.0,12.0,True,,12.27,78.0222,73.72999999999999,60.0055,435.81,204.71,411.56,151.22,66.05,2509.42
POST_01310,2026-03-22,TikTok,Story,Brand Refresh,168.0,38866.0,3305.0,3604.0,1375.0,190.0,399.0,189.0,360.0,8028.0,298.0,72.6475683904273,45-54,Sample post caption 1310,0.0,63.0,False,,0.86,34.0931,156.27,5.0202,191.5,43.49,152.57,15.99,114.8,201.07999999999998
POST_02089,2024-01-30,TikTok,Video,Brand Awareness Q1,73.0,44467.0,2097.0,337.0,636.0,449.0,0.0,762.0,582.0,16194.0,218.0,278.76205517986676,55+,Sample post caption 2089,46.0,98.0,True,,162.89,0.0,144.76,150.8272,160.72,158.71,109.53,4.27,0.0,144.68
POST_00517,2025-09-11,Instagram,Story,  Video Series 2025  ,55.0,37720.0,6558.0,716.0,827.0,228.0,213.0,510.0,436.0,10578.0,310.0,194.51670276470207,18-24,Sample post caption 517,0.0,151.0,False,,57.18,0.0,72.9,199.2717,59.39,73.35,152.82999999999998,5.6899999999999995,56.78,127.09
POST_03847,2025-08-16,Pinterest,Reel,Holiday Campaign 2024,0.0,45482.0,17614.0,3477.0,2838.0,498.0,589.0,575.0,764.0,1535.0,128.0,184.62853492763713,55+,Sample post caption 3847,117.0,85.0,False,,155.6,99.1341,86.64,54.0531,85.72999999999999,109.26,132.44,0.0,72.37,224.72
POST_02105,2024-03-12,TikTok,Video,Summer Sale 2024,4.0,33232.0,26519.0,2357.0,1573.0,517.0,497.0,340.0,618.0,19058.0,265.0,264.83301302976196,55+,Sample post caption 2105,102.0,5.0,False,,78.71,32.007,51.09,54.1124,47.8,0.0,120.08,99.39,90.85,27.189999999999998
POST_04117,2025-03-17,YouTube,Carousel,User Generated Content,124.0,30207.0,6567.0,457.0,2682.0,38.0,812.0,456.0,45.0,15582.0,246.0,62.72702168215566,35-44,Sample post caption 4117,194.0,138.0,True,,178.65,31.0764,168.51,153.1373,81.74,0.0,222.09,84.16,0.0,217.48000000000002
POST_02375,2025-10-24,LinkedIn,Image,Retargeting Campaign,72.0,3021.0,3525.0,2569.0,1230.0,281.0,13.0,1559.0,182.0,2539.0,293.0,249.40598738261332,35-44,Sample post caption 2375,126.0,63.0,False,,0.0,0.0,248.04000000000002,0.0,256.68,108.61,146.91,0.0,0.0,178.54
POST_01551,2024-06-07,Pinterest,Video,Back to School,114.0,42111.0,20292.0,11.0,1540.0,265.0,929.0,100.0,246.0,15495.0,467.0,241.2251177894616,25-34,Sample post caption 1551,146.0,81.0,False,INF_036,99.65,104.1159,0.0,167.9296,150.19,0.0,105.78999999999999,145.21,0.0,84.73
POST_00813,2025-04-12,Facebook,Story,New Year Promo,0.0,30010.0,27947.0,3912.0,3002.0,478.0,598.0,1680.0,139.0,9281.0,387.0,354.72000877933294,45-54,Sample post caption 813,0.0,129.0,True,,0.0,0.0,111.03999999999999,154.0907,60.129999999999995,26.6,216.85,130.46,75.72,178.81
POST_03841,2026-01-29,Twitter,Carousel,,17.0,24741.0,24185.0,4479.0,2244.0,449.0,13.0,1528.0,542.0,1006.0,257.0,149.16075178241806,25-34,Sample post caption 3841,65.0,137.0,False,INF_017,171.76,25.1242,84.1,0.0,206.75,149.18,26.53,159.74,170.29,529.2
POST_00505,2024-04-16,LinkedIn,Video,Spring Collection,165.0,9549.0,27256.0,4580.0,1533.0,428.0,582.0,1521.0,511.0,12684.0,111.0,371.86539433039235,25-34,Sample post caption 505,0.0,120.0,False,INF_013,183.6,44.0619,163.96,138.0812,241.43,185.93,248.74,54.56,140.21,167.51
POST_01846,2025-03-31,Instagram,Image,Brand Refresh,109.0,10904.0,12463.0,1366.0,2522.0,611.0,102.0,1728.0,366.0,8872.0,161.0,370.5977879902448,18-24,Sample post caption 1846,179.0,51.0,False,,100.37,147.0338,0.0,131.2713,105.3,121.85,41.349999999999994,63.38,84.13,224.14
POST_00168,2025-05-20,Facebook,Image,Brand Refresh,137.0,22168.0,25062.0,4019.0,934.0,163.0,307.0,23.0,336.0,7106.0,177.0,233.51072308407439,55+,Sample post caption 168,173.0,136.0,True,,0.0,37.0183,184.13,29.0581,220.05,150.1,136.52,42.32,0.0,24.92
POST_01091,2025-11-15,YouTube,Video,Product Launch Alpha,25.0,17090.0,7979.0,3685.0,774.0,449.0,801.0,826.0,122.0,20607.0,305.0,171.54580829540794,55+,Sample post caption 1091,0.0,123.0,False,,0.0,70.0151,67.56,200.0466,17.689999999999998,152.83,142.87,141.04,168.69,96.75
POST_01707,2025-11-28,LinkedIn,Reel,Flash Sale March,7.0,13961.0,12044.0,2574.0,3157.0,133.0,769.0,944.0,416.0,9593.0,186.0,,35-44,Sample post caption 1707,23.0,59.0,False,INF_089,143.56,65.016,192.44,117.0019,134.26999999999998,59.76,131.62,0.0,22.85,9669.88
POST_02241,2026-03-08,TikTok,Story,Holiday Campaign 2024,142.0,19850.0,16013.0,1047.0,1604.0,318.0,247.0,1137.0,64.0,18774.0,301.0,277.31443333722996,25-34,Sample post caption 2241,144.0,201.0,False,,0.0,0.0,85.27,154.2649,143.67000000000002,55.730000000000004,159.88,200.27,51.7,141.0
POST_03291,2025-08-10,FB,Reel,Brand Refresh,95.0,23072.0,21218.0,1378.0,2854.0,188.0,643.0,1351.0,297.0,20051.0,0.0,358.6714332389101,35-44,Sample post caption 3291,10.0,99.0,False,,0.0,9.0437,92.97,155.2603,247.95999999999998,138.86,39.489999999999995,63.31,105.02,202.32999999999998
POST_00700,2026-05-18,Twitter,Video,,28.0,4503.0,21934.0,4148.0,3083.0,280.0,186.0,284.0,322.0,11454.0,233.0,150.35067106827992,45-54,Sample post caption 700,72.0,184.0,True,,149.49,42.0546,197.12,16.0362,628.1,115.31,300.45,0.0,13.72,107.45
POST_03519,2025-06-22,Facebook,Video,Influencer Collab,41.0,19244.0,2081.0,4478.0,1311.0,446.0,696.0,180.0,267.0,11824.0,376.0,498.92156394178994,55+,Sample post caption 3519,105.0,164.0,False,INF_086,108.33,0.0,117.27,149.1114,196.81,37.94,20.880000000000003,0.0,163.37,96.04
POST_02217,2026-03-31,TikTok,Carousel,User Generated Content,41.0,1219.0,29190.0,1880.0,181.0,431.0,507.0,1430.0,163.0,21912.0,372.0,81.03517635470014,45-54,Sample post caption 2217,128.0,0.0,False,,91.58,17.0369,352.22,0.0,2541.59,74.31,1756.52,180.26,5.79,755.33
POST_03877,2024-06-22,Facebook,Image,Brand Refresh,0.0,2524.0,24032.0,4072.0,1684.0,22.0,859.0,631.0,208.0,14199.0,245.0,170.56735557135661,45-54,Sample post caption 3877,159.0,0.0,False,,143.33,41.1145,169.33,1.0419,1131.1399999999999,138.0,528.54,41.42,117.49,159.97
POST_04210,2025-12-12,Facebook,Carousel,Brand Refresh,208.0,39748.0,14903.0,1750.0,1117.0,393.0,799.0,1208.0,579.0,3999.0,149.0,51.315837297471575,25-34,Sample post caption 4210,143.0,167.0,False,,153.16,159.0642,110.4,102.0293,119.49000000000001,138.04,38.89,145.97,69.21,1077.02
POST_04991,2025-06-07,Pinterest,Video,Brand Awareness Q1,57.0,2888.0,,4409.0,388.0,289.0,217.0,925.0,432.0,18606.0,385.0,109.19819611300035,25-34,Sample post caption 4991,135.0,159.0,False,INF_027,0.0,155.1094,331.66999999999996,165.0248,1108.25,50.03,817.95,41.78,200.67,324.54
POST_02942,2025-12-27,LinkedIn,Carousel,Holiday Campaign 2024,0.0,10801.0,18968.0,4735.0,913.0,258.0,722.0,923.0,445.0,18154.0,302.0,499.87723021716545,18-24,Sample post caption 2942,4.0,123.0,False,INF_018,86.64,174.0486,185.84,158.1056,299.61,0.0,261.38,167.46,115.7,59.32
POST_02028,2025-01-16,Pinterest,Live,New Year Promo,134.0,7899.0,15420.0,326.0,1046.0,536.0,945.0,1682.0,495.0,1310.0,49.0,87.56357957301924,45-54,Sample post caption 2028,118.0,0.0,False,,0.0,0.0,0.0,56.2686,224.21,0.0,19.48,35.72,0.0,1022.44
POST_02554,2025-01-30,YouTube,Video,Product Launch Alpha,160.0,4381.0,25486.0,2756.0,2630.0,562.0,340.0,1085.0,298.0,3622.0,210.0,191.533419846347,55+,Sample post caption 2554,167.0,0.0,True,,30.36,41.0289,28.909999999999997,116.0695,666.74,0.0,255.5,85.93,129.77,302.24
POST_03182,2024-11-11,Instagram,Image,Spring Collection,37.0,41064.0,8382.0,46.0,2604.0,332.0,726.0,1118.0,168.0,22902.0,280.0,174.17521895738548,45-54,Sample post caption 3182,20.0,16.0,False,,116.41,0.0,87.11,8.7864,79.41,167.72,121.59,72.32,166.0,200.94
POST_02637,2025-07-11,Pinterest,Video,Spring Collection,25.0,24325.0,1383.0,3786.0,2578.0,211.0,375.0,721.0,720.0,5251.0,85.0,338.5663468116608,35-44,Sample post caption 2637,0.0,67.0,False,INF_093,139.78,0.0,35.56,107.0894,27.69,28.96,190.52,11.17,0.0,0.0
POST_01051,2024-04-18,YouTube,Video,Brand Awareness Q1,135.0,9710.0,23480.0,2984.0,1487.0,362.0,744.0,1083.0,332.0,21732.0,234.0,248.98227588989297,18-24,Sample post caption 1051,56.0,87.0,False,,128.7,183.1124,163.73,95.0834,382.81,185.15,256.95,103.37,196.66,279.49
POST_02769,2024-12-27,Twitter,Image,Spring Collection,0.0,40221.0,19856.0,1866.0,287.0,99.0,406.0,1305.0,207.0,3905.0,368.0,356.69816587562826,55+,Sample post caption 2769,71.0,122.0,False,INF_030,16.35,102.108,0.0,146.1912,6.369999999999997,65.24,16.48,100.02,0.0,258.93
POST_01309,2024-06-18,Instagram,Video,Spring Collection,23.0,40345.0,11978.0,4978.0,1494.0,498.0,563.0,741.0,564.0,4257.0,292.0,211.08317244275244,45-54,Sample post caption 1309,0.0,50.0,True,,154.76,79.0334,133.34,164.0424,25.69,74.84,5.3100000000000005,1.01,150.43,180.51999999999998
